pair that with really poor comedic writing ... and you 've got a huge mess . 	0
shining star 	1
the overall fabric is hypnotic , and 	1
's an experience in understanding a unique culture that is presented with universal appeal . 	1
could have been right at home as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination 	0
eventual cult classic 	1
more entertaining 	1
of good actors 	1
sobering and powerful documentary 	1
has been sacrificed for the sake of spectacle 	0
at times it 's simply baffling 	0
genuine laughs 	1
a lot more dimensional and complex than its sunny disposition 	1
if you like an extreme action-packed film with a hint of humor , then triple x marks the spot . 	1
an asian landscape painting 	1
a winning comedy that excites the imagination and tickles the funny bone 	1
time , death 	0
a bland murder-on-campus yawner . 	0
norwegian offering which somehow snagged an oscar nomination 	0
a detailed personal portrait 	1
to overcome my resistance 	1
itself and retreats 	0
somewhat short 	0
makes a better short story 	0
a documentary to make the stones weep -- as shameful as it 	0
clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . 	0
the same way you came -- a few tasty morsels under your belt , 	1
gorgeous locales 	1
a cinematic fluidity and sense 	1
a renowned indian film culture 	1
lyrical and celebratory vision 	1
ineptly directed action sequences and some of the worst dialogue in recent memory . 	0
the cleverest , most deceptively amusing comedies of the year 	1
a whip-smart sense of narrative bluffs 	1
a fairly enjoyable mixture of longest yard ... and the 1999 guy ritchie caper lock stock and two smoking barrels . 	1
directed , highly professional film that 's old-fashioned in all the best possible ways 	1
that 's there to scare while we delight in the images 	1
shot in artful , watery tones of blue , green and brown 	1
rich 	1
energizes 	1
more slowly 	0
suggest possibilities which imbue the theme with added depth and resonance 	1
look american angst in the eye and end up laughing 	1
charismatic 	1
so much fun 	1
the film boasts at least a few good ideas and features some decent performances , but the result is disappointing 	0
personal tragedy and also the human comedy 	1
a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface 	1
a fascinating glimpse into an insular world that gives the lie to many clichés and showcases a group of dedicated artists . 	1
think they 	0
lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run 	0
the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times 	0
one-sided documentary offers simplistic explanations to a very complex situation . 	0
rough 	0
great , has solid acting and a neat premise 	1
the milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch . 	0
responsible 	1
timeless and 	1
be glued to the screen 	1
it is scott 's convincing portrayal of roger the sad cad that really gives the film its oomph . 	1
gentle and humane 	1
, transforms that reality into a lyrical and celebratory vision 	1
new favorite musical 	1
this picture is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . 	0
eerily accurate depiction of depression . 	0
good deal 	1
95-minute commercial 	0
report card : does n't live up to the exalted tagline - 	0
in clichés and mawkish dialogue 	0
the film is essentially juiceless . 	0
dull , dumb and derivative horror 	0
authentic account 	1
too much of the movie feels contrived , as if the filmmakers were worried the story would n't work without all those gimmicks . 	0
single-minded as john carpenter 's original 	0
important , original talent 	1
a rumor of angels does n't just slip -- it avalanches into forced fuzziness . 	0
it 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart . 	1
cool visual backmasking ) 	1
deep-seated , emotional 	1
is well told 	1
some real vitality and 	1
is genial but never inspired , and little about it will stay with you 	0
of ( woo 's ) best work 	1
an exceptionally good idea 	1
does n't ignore the more problematic aspects of brown 's life . 	1
solondz may be convinced that he has something significant to say , but 	0
endless assault 	0
is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action . 	0
yiddish stage 	1
dirty 	0
a zinger-filled crowd-pleaser that open-minded elvis fans 	1
from its nauseating spinning credits sequence to a very talented but underutilized supporting cast 	0
moving , and adventurous 	1
skip this dreck 	0
hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound 	0
downhill as soon as macho action conventions assert themselves 	0
a great movie 	1
is a film -- full of life and small delights -- that has all the wiggling energy of young kitten . 	1
loss and loneliness 	0
a canny crowd pleaser , 	1
about the life 	1
the wayward wooden one end it all by stuffing himself into an electric pencil sharpener 	0
part of that delicate canon 	1
need movies like tim mccann 's revolution no. 9 . 	1
very handsomely produced 	1
plain dumb 	0
think of it as gidget , only with muscles and a lot more smarts , but just as endearing and easy to watch 	1
not only is it hokey 	0
blessed with a searing lead performance 	1
, colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
certainly wo n't be remembered as one of ( witherspoon 's ) better films . 	0
none of the charm and little 	0
is as predictable as the tides . 	0
over-blown 	0
an excuse to get to the closing bout ... by which time it 's impossible to care who wins 	0
biggest disappointments 	0
i just saw this movie ... well , it 's probably not accurate to call it a movie . 	0
a bit cold and relatively flavorless 	0
elegant 	1
that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy 	0
full of holes that will be obvious even to those who are n't looking for them 	0
an undeniably gorgeous , terminally 	1
